bs_replicate,X.Intercept.,Human.population.size.in.1.km.radius.of.site.greater_than_1.000_humans_.urban.,Human.population.size.in.1.km.radius.of.site.less_than_100_humans_.rural.,Human.population.size.in.1.km.radius.of.site.No_humans_observed_in_1_km,labLab_B,Shannon_H_index_cs,Fraction_juv_cs,Fraction_F_cs,Trapping.at.a.cave.or.mine.Yes,Frequency.of.human.visitation.to.the.siteMonthly,Frequency.of.human.visitation.to.the.siteNot_visited_by_humans,Frequency.of.human.visitation.to.the.siteOccasionally,Frequency.of.human.visitation.to.the.siteSeasonal,Frequency.of.human.visitation.to.the.siteWeekly,Frequency.of.human.visitation.to.the.siteYearly,Water.present.at.the.site.Yes,Site.accessibilityEasy,Site.accessibilityModerate,genusMyotis,genusRhinolophus,genusRhinopoma,genusRousettus,AgeJuvenile_.J.,SexMale_.M.,genusMyotis.AgeJuvenile_.J.,genusRhinolophus.AgeJuvenile_.J.,genusRhinopoma.AgeJuvenile_.J.,genusRousettus.AgeJuvenile_.J.,genusMyotis.SexMale_.M.,genusRhinolophus.SexMale_.M.,genusRhinopoma.SexMale_.M.,genusRousettus.SexMale_.M.,AgeJuvenile_.J..SexMale_.M.
33,-1.81367330896771,-1.09996644949062,0.648378403160974,0.645634639743035,-0.0444022385710275,0.29716962528103,0.143351872799159,-0.397637330760728,0.622456280890632,-0.245618377398234,-0.266031892450289,0.671515116572137,-0.211451527422885,-0.151900398637927,0.073753750891742,-0.0220249185386909,0.161153816230415,-0.26608323682194,-0.827056098257797,-0.057242569026415,0.196055797632996,-0.753979287725611,-0.789789973605787,-0.0214910659379237,1.18757016450912,1.60093818593282,1.14645371094624,-1.53687051287036,-0.316152433667125,0.334483025261202,-0.529400029735418,-0.333548707939583,0.144843833028203
34,-1.71562895156296,-0.13739897954123,-0.173831663942016,0.399264374268935,0.229610130921866,0.726950780882193,0.2110873061646,-0.937350207880866,0.590704897032127,-0.126326604394143,-0.269623359840856,1.22592029511705,-0.0391047869326968,-0.899730239741978,-0.0658093806397133,-0.306285008864563,-0.103465570032347,-0.0108191319340121,-0.415970655527194,0.356430198675968,-0.703575244238333,-0.841532543527568,-0.85307784755475,-0.221907234075464,0.709836140866514,1.64819435734356,2.7715384411185,-0.728453051505563,-0.639236379679963,0.418484323792902,-0.69953723837718,-0.564655729201131,0.304586693330606
35,-1.54941771522274,0.256311021122342,0.227936711899597,0.15364175154933,-0.0857214071775313,0.473229534551745,0.121873397896989,-0.665591084845496,0.758135700989507,-0.243586495103216,-0.272069305448431,0.963680420758813,-0.10041463639799,-0.209133479697157,-0.303077934826127,-0.305256629220878,0.0702597244026416,-0.276269257269818,-0.588091049477813,-0.143280234581751,-0.597505020849381,-0.473981930094078,-0.645911029437034,-0.260342741548878,0.930101634183212,1.69171992982304,1.71253097533413,-0.40325603593788,-0.27154147461782,0.60369294744045,-0.258185524686185,-0.481015410871031,0.147467229197461
36,-1.73370307030824,-0.580076602895682,0.265547268389212,0.274386379357524,-0.0270693447034909,0.396662461752521,0.165861022632108,-0.444911340505274,0.223832888285273,-0.11746384048911,-0.449479522363076,0.88202760231965,-0.23705779746899,-0.14006620626953,-0.196806216700705,-0.0417254211291474,0.150291627038463,-0.184341714459364,0.0139283609572013,0.0136199247636996,-0.26665699780101,-0.129401465484325,0.0401295673222218,-0.131760142965837,0.102458796883395,0.960247873119719,-0.0506519416194851,-0.419403398073313,-0.75459592993789,0.478145139482403,-0.180475550590014,-0.159844871080143,-0.189224666633813
37,-1.17421170303382,0.192357558571132,0.548687305166518,-0.00545354368660945,-0.230873943163936,0.649603391458475,0.17930212233819,-0.717283090513661,0.451044118255321,0.0342737782257026,-0.585236796226891,0.939250144001278,-0.125299247125569,-0.0797195553376941,-0.489792480626095,-0.482634735002325,0.216896953103899,-0.582221993948064,-0.9178573691769,-0.35673271350967,-0.371949694417861,-0.188018555784773,-0.222247564074146,-0.562459360943238,1.10867166998305,1.16973549773543,1.09093720448242,-0.787482776012971,-0.857896243758932,1.09238074984249,0.302329745076417,0.0072752991133807,0.116087421533119
38,-2.19153574533955,1.15943375039705,-0.152669868477237,0.305844288510261,0.100186518460908,0.204135234250971,-0.0430564105959211,-0.954452939332426,1.08817272869761,-0.338876665965022,-0.303488546259418,1.1136380207699,-0.056401429294245,-0.444871522964663,-0.0933603834248125,-0.12814100793291,-0.007513859698022,-0.00573988494052485,-0.437251027125215,0.490176113048196,-0.904334578208863,-0.416261909283531,-0.726317535076894,-0.291828627606041,0.941251661370178,1.48671530037557,0.709843454730605,-0.339283413878346,-0.239455690725508,0.589763108211408,-0.184631764168331,-1.06809764189392,0.281637957303274
39,-1.66729692516208,0.402303360694342,0.113295541764742,0.245844089754546,0.00932603669076102,0.225503259432787,0.0395600874585149,-0.39736513817819,0.701633840060772,-0.318794399958992,-0.0781428642121186,0.9145438285471,-0.138178934024748,-0.252509792370884,-0.0195520132156416,-0.328362357501993,-0.0610459806916772,-0.211520665246723,-0.355135703139602,0.166302775379043,-0.0179752275796956,-0.203286735023914,-0.116241593378814,-0.275877828304612,0.528935983674129,1.05513483113681,-0.735284859749677,-0.433536754726258,-1.25357864413198,0.732661279706269,-0.481329487317799,-1.23643499122877,-0.0316885767148602
40,-1.88636041640567,-0.0836621385425846,0.504171420666578,0.426334374847704,0.235596388524787,0.490401488145593,-0.145903017247624,-1.02466697769549,0.645128423044557,-0.112194431896596,-0.860256560439813,1.26945364863882,-0.208607924032221,-0.183941686672104,-0.732904155930168,-0.15195274893376,0.303244451394223,-0.374149766538109,-1.0143680757312,0.0163948759924969,-0.416953074943984,-0.392264749982986,-0.620492262908457,-0.340899702010863,1.23823583215602,1.93424823532858,1.38066906452622,-0.860199169764503,-0.128563714410392,0.627155535333001,-0.343992767236483,-0.307414321149779,0.292644415446469
41,-2.11049702932278,-0.621486890634567,0.155582608053431,0.635101259110098,0.139246309358424,0.677381332992645,0.184179374428857,-0.848116182762139,0.439656851244213,-0.242888654156221,-0.0967113545385093,0.999971334091628,-0.450950335118697,-0.308124249731487,-0.13313416573706,-0.206462956887578,0.118480465523271,-0.277018232916455,-0.350272659618878,0.585321522293109,0.00241304834194269,-0.257756163414687,-0.677991401347527,-0.0266171534357107,1.17220760872665,1.6839775102085,0.598921851143986,0.190395529433565,-0.438226987926252,0.169085640610746,-0.206891139165657,-1.75656007995921,0.463580180868906
42,-2.10064429659134,0.116961275745286,0.390861791962934,0.443251698725146,0.107653668236446,0.437820218014287,-0.121130406762575,-0.967489702277811,0.612600121889351,-0.182230566167456,-0.11616776207742,0.789013902485735,-0.588579989748351,-0.322949576638705,-0.0596673120621518,-0.165872033984075,0.245672935729446,-0.0752346725387392,-0.593329927725834,0.571840032167213,0.127526983670255,-0.310070508626704,-0.523683890315569,-0.323884176386337,1.82474456172807,1.49909213951002,-0.183370073881512,-0.176313026700784,-0.430487337297341,0.683210025358706,-0.371293653641854,-0.134347075420718,0.236333980118042
43,-1.85597698189297,0.45689100223436,0.734017854674027,0.48044445190863,0.147103137040688,0.37314345402349,0.0281523927844016,-0.985937261998363,0.631860562649138,-0.305150826130543,-0.430805852991091,0.914595329029671,-0.387908983117553,0.112521355628427,-0.56103063803584,-0.218685731202861,0.275775702304568,-0.315641906494364,-0.690072643760268,0.306963946997451,-0.156510361586003,-0.00014977411628593,-0.22882985164654,-0.750129932451764,1.07620379154454,1.05867210100099,0.0182537718725877,-0.616261114551972,-0.0506567709473803,1.10111304850245,-0.038152137842579,-0.669091072865603,0.0157416895729488
44,-2.10422583466833,-2.2252199304355,0.51680340661469,0.840779195546431,-0.0504756520389281,0.410200525262944,0.235011124757721,-0.707372108334705,0.611472688387502,-0.283012952087666,-0.320985111049948,0.669914459787762,-0.118912321254985,0.299071195480329,-0.132830981360119,0.0223794091425863,0.213939463441336,-0.357066800849636,-1.71148585233055,0.262146554819846,-0.0712855911330069,-0.15186582475873,-0.444976372115358,-0.161544286657328,1.68684990699692,1.78505973068929,3.29239692379861,-0.83255598443298,0.560927234638626,0.683543305521909,-0.208933764671119,-0.0557676895807694,-0.410691466857113
45,-2.37490006799262,-0.783551417263254,0.237648050801018,0.727318834262365,0.3481958136296,0.307424495711915,-0.485433443938566,-0.717259994434376,0.674708454779067,-0.398417100918866,-0.559388971281279,1.17055083837582,-0.343103835010757,-0.146868008821645,-0.0699198530931956,-0.0499014178655462,0.210698578368922,-0.145707073162286,-0.490803929673898,0.381815355599793,-0.555976369235779,-0.226446355758667,-0.110492635700318,-0.130209080367035,0.743767607383417,1.71272842685264,1.01618649867761,-2.05093195846723,-0.669130536946288,0.606757468059099,0.118361356911795,-0.405476828875167,0.437158575157331
46,-1.85205181511182,0.234407913733382,0.474687276523901,0.140765392778589,-0.124413549157125,0.149381695102549,-0.334545566276282,-0.424223715161368,0.81922887537144,-0.159583228471906,-0.393301019433547,0.923242255821802,-0.381688144814478,-0.194170492810283,-0.375247844963946,-0.0679036450285616,0.303176742745207,-0.1469337357754,-0.360505035082504,-0.116913286491401,-0.219768096403235,-0.496268768676758,-0.38163007100686,-0.350770860024722,0.521934094974345,1.43631930259219,-1.57449710530388,-1.04865474078592,-1.02372943660316,0.658820302394438,-0.35101505267966,-0.53264308101418,0.416385079021348
47,-2.82816911071211,0.0720206495294223,0.315436104126583,0.578345639518322,-0.109957070970061,0.456655170901363,0.133193906606957,-0.645556793786602,0.97836963449169,-0.203723921093407,-0.46594734131501,1.32165677010397,-0.360812174979674,-0.237652928758695,-0.469076935168449,0.294856521804401,0.34372161340815,-0.280760960484907,-0.577022553473011,0.747327982416988,-0.5953573520247,0.0469500502648516,-0.696677600468018,-0.279993792808065,0.330272640139692,1.45503563541016,2.23053205032113,-0.38783870284211,-0.392259286678842,0.329472826873278,0.259556510901889,-0.131574939129675,0.429841667079161
48,-2.23169247888674,-0.431601718307243,0.0217370107326197,0.216076538645417,-0.175650227485111,0.260184492219232,-0.126795246812702,-0.0195497000311811,0.503436307419541,0.0697038903685779,-0.339292570127969,0.568907104414947,-0.0646297243132804,-0.27619217715658,-0.000630251811240555,-0.0693460700146609,0.182308778869618,-0.184142348142058,0.022136657905039,0.399873714800077,0.000184959942387333,-0.31520453844077,0.073818209537298,0.003683396630231,0.11336481111202,0.832760253745261,1.35095256764549,-0.686395981004629,-0.657244043421123,0.558219649262131,0.105628157350502,-0.0267505289198996,0.335936160892678
49,-1.92077654383832,-0.188537749037002,0.134872720925612,0.295991228541247,-0.176852445369009,0.284129977048222,0.209565676222658,-0.631507331591293,0.87421552986806,-0.320877998518082,-0.223176091588535,1.34602732574741,-0.0983364308351652,-0.175065106756425,-0.0331666544987742,-0.305042394901087,-0.0371905880181618,-0.132901182612767,-0.550093795931994,0.2826660160357,0.361745606666767,-0.514954482786443,-0.333134351718643,-0.627817124364662,0.451788824452516,1.38564103429508,0.989458462250831,-0.40422552474622,-0.473873855093861,1.10397886036056,-0.358070896749667,-0.520073686110719,0.0839658888584277
50,-1.64699203579765,-0.654038075806267,-0.324013741025935,0.48143418662084,0.415309254353135,0.61012470011635,-0.414584130237259,-0.864775232473983,0.595901381487648,-0.260008238351637,-0.452129181819499,1.06012595788791,-0.00412635357241702,-0.378561980059128,0.122001186934152,-0.194254047587842,-0.0853319281056526,-0.274945654623751,-0.425606758433743,0.221603220725003,-0.648114643720394,-0.676383666172195,-0.508741674284119,-0.726335043624171,1.89537834261104,2.12422476630486,1.87835424802785,-0.260521588223374,-0.587713849758305,0.66647758986329,-0.431678307071234,-0.978855562092958,0.309754777436982
51,-1.28665167166597,-1.30704548038737,0.727433644490455,0.667336178549875,0.50807077591491,0.510933480104932,-0.0498112895009278,-0.971684065980943,0.288365904239765,-0.155845964337548,-0.474198804049542,1.10378212563657,-0.382342405643985,-0.266746111434188,-0.503068335579673,-0.293598113090462,0.0279855726807401,-0.393714892002597,-0.608832423993233,-0.221919454399039,-0.732546698073131,-0.761288166905856,-0.615125880236903,-0.419260551303911,0.825664828030883,1.64825363340962,2.01614680826561,-0.424453660852119,-0.72304209918282,0.722283465468795,-0.436025583742624,-0.972328662680757,-0.0308556452921589
52,-2.24748811935002,0.247670233160457,0.430788076723243,0.68116784057105,0.072335121992932,0.752952978041092,0.0225514672437344,-0.425867756945262,0.767167580011979,0.0129056827242464,-0.782592412187215,1.17508938786188,-0.28248049601632,-0.513888767496318,-0.600403999642285,-0.206191154085301,0.341659268555077,-0.692623699509789,-0.947400302351008,0.232471415409712,-0.241574338225174,0.161147915131332,-0.625287005006584,0.0720697117563609,0.391680983250101,1.83079073432941,1.70607363794193,-1.05937061919019,-0.359926044155571,-0.0778918502785846,-0.172778915350875,-1.32852951935028,0.612590969322068
53,-2.33091744106078,0.201641097884041,0.128279959350591,0.732739277306846,-0.0661537452186872,0.339310789277865,-0.191968445035166,-0.371811417022319,1.11245447015726,-0.165824242589325,-0.650197250794403,0.871546642366102,-0.0216430758348007,-0.124494799180177,-0.139858616491627,-0.155598211960807,0.217679420995575,-0.569295212734102,-0.381545197294655,0.395908217139947,-0.161942500589989,-0.485786146355668,0.0762115264692744,-0.310362312414123,0.681625547451538,1.23402570291332,-0.126526441531487,-1.15908234502129,-1.034868437158,0.835781939990845,-0.166811276694032,-0.0801721165854428,-0.286681298167308
54,-2.02523705000881,0.660898952668987,0.180809827759236,0.0872548002187325,-0.0919938425600876,0.450538143831254,0.170143002683712,-1.04489577342802,1.19684639812294,-0.371719889347755,-0.161011303684127,1.65134409837578,-0.206891578418332,-0.362492134470474,-0.338679500244004,-0.103333655098875,-0.0600540617893504,-0.0813008421832673,-1.0463812377205,0.374985260317279,-0.342602046664634,-0.628503583973375,-0.463828078708436,-0.665103627447304,0.473603882081156,1.69526706266082,0.687504797789261,0.298692588613555,-0.252777992009449,0.561008729669299,-0.115687167987963,-0.136817005325039,0.140733180655436
55,-1.62191268164941,0.632624404372016,0.586261839681005,0.259633542643033,-0.237408348690672,0.327511662658351,-0.279247072981709,-0.292210202882223,0.706471343192242,-0.234885358004816,-0.542790556919751,0.888101883882336,-0.232281423498709,0.241259913611479,-0.311031543409537,-0.370520831823041,0.34879747928528,-0.769855639598445,-0.913166242480509,-0.0252805411949049,-0.0535161593685821,-0.323936893274561,-0.441457574478633,-0.293447910700769,1.19506889938652,1.7164473386798,-0.36369810443223,-0.536884270247885,-0.456693908981596,0.556897943957512,0.146511305454434,-0.286967016897206,0.0921402763864953
56,-1.77503392103264,0.879401014001535,0.179530464233829,0.132012757275585,-0.0943115849028754,0.480026833065812,-0.0200107928468749,-0.871519112279888,1.20842342731145,-0.275994737730397,-0.214879996398548,1.36385619512725,0.0400010075584041,-0.607169505633799,-0.553923250009208,-0.474334261948466,0.131548233795387,-0.387621777806986,-0.832364961887524,0.101027513988568,-0.814093699992122,-0.237239678093668,-0.366482285635841,-0.466875203407032,0.758745939524677,1.60223390132406,2.27592776246161,-0.572536358423906,-1.10472921146648,0.473561314752233,-0.216357369428795,-1.1268022567913,0.250673546191901
57,-1.80272405943132,0.60703447318482,-0.116685872673959,0.385928802976401,0.174215932066022,0.596716047784219,0.138232135408873,-0.746192242577079,0.435545166880239,-0.243735282967744,-0.552192640948883,1.08710331994436,-0.00245220812240194,-0.644995461869643,0.539399859389127,-0.0787629542218966,-0.0380792521652919,0.0728631354976471,-0.469151292318102,0.220372361496486,-0.637513851868168,-0.540397900591379,-0.312639794453792,-0.573828486210506,0.127611155801096,1.22626651758566,1.40235674017176,-1.33353427634293,-0.272943673282649,0.517764305212449,0.122519288918174,0.0714673522097853,0.78720727688154
58,-2.12888045876621,-1.23681739367646,0.702925911904011,0.641837780472128,-0.139759435443243,0.6146773335192,-0.0229349006041482,-0.838051376675858,1.2512435603653,-0.151715980452423,-0.585024862045483,1.17381599314308,-0.414730508347582,0.294599725676713,-0.423558663591948,-0.262938025401612,0.162785595189366,-0.745034588607851,-1.20674027273329,-0.0617504250420957,-0.375984003565456,-0.181609919780249,-0.793993171707752,-0.712617802989527,1.25579678477195,1.34284660030913,2.88731363278269,-1.76353138093537,-0.309139175588368,1.17796839243436,0.291424709724862,0.0154539943281018,0.20784159235694
59,-2.13878020983084,-0.818970698609162,0.0203706838085645,0.674969884979828,0.0682936114677286,0.40127071062491,-0.0655112632525922,-0.961983982583734,0.747564954433623,-0.378010399547432,-0.160951387196799,0.978786965085914,-0.242847039260303,-0.198861001333575,-0.110906111034013,-0.125425719387802,0.257821976254586,-0.0500064073409893,-0.829696449718145,0.300402583091796,0.0849948486842936,-0.417146625228769,-0.138607155914986,-0.277013290156182,0.534204027503009,1.59412627240953,1.18525186480229,-0.459361261695384,-0.142864797940466,0.806543747288435,-0.617937980640829,-0.534997463467109,0.0807240431182783
60,-2.24063294051888,-0.450128070724508,-0.00991859149759378,0.347812867083103,-0.224216928444667,0.209840270461884,-0.0849318821340275,-0.346751123918097,0.945395801065481,-0.169480957336762,-0.360834437423659,0.840797331219421,0.0216306774135752,0.0114577959455382,0.0390473697971732,-0.0343786448538742,0.0544750725306528,-0.186171343570123,-0.790984868237043,0.468348506129026,-0.0924223664637908,-0.329253263423861,-0.13012798728024,-0.156772934992824,1.0191168094816,1.30827752830193,-0.0343036096108851,-0.47000946443107,0.168136156591585,0.257904365311703,-0.172659737138157,-0.598539302391355,-0.185051961400529
61,-1.91977870161159,0.0453276960869204,0.182744603301557,0.380164719417742,-0.142670889563646,0.236790456413565,-0.167786229187966,-0.0921142239394582,0.564600237881347,-0.199206159110117,-0.340562676152525,0.683401919821805,-0.0505159328534332,-0.148494548235273,0.0773637499837893,-0.1679321383017,0.227113732764787,-0.414876148816365,-0.247708643102001,0.188892297928145,-0.371961714629677,-0.301280219168105,-0.017826421157192,0.0815112505274886,0.0353530881611094,0.901897204039054,0.466232382582973,-0.523895520595628,-0.571341128296403,0.563250029569916,0.129685746630101,-0.747243900793587,-0.160033759219788
62,-1.86978678963177,0.505624819218812,0.451450526078676,0.546428315624047,-0.0177034210444985,0.472622936865527,0.16245918347846,-0.753780992565648,0.963043314537351,-0.130778395894916,-0.495001723388872,0.960113749103994,-0.31291526261447,0.087444092571746,-0.144822359580381,-0.335709801686884,0.0122143844615494,-0.410114465075054,-0.735111560517318,-0.0874648263435799,-0.151123366473122,-0.483799735925401,-0.326682330068736,-0.627315700859462,0.955802419211007,1.81214464304601,-0.465604109847314,0.134987191279184,-0.288389937112913,0.961477024483618,0.145598225575623,-0.290157680363287,0.11152374132311
63,-1.72721174478035,-0.5281313184653,0.974689095955568,0.699554614958534,0.0660337449029099,0.364791979831441,-0.102527419212425,-0.392251258612192,0.447197156722046,-0.124308014992218,-1.03689778548021,0.876973871201512,-0.163160414377392,0.0485455079611661,-0.433452253558248,-0.128843135725405,0.402663739760495,-0.668857833397872,-0.876117769324359,-0.196533294559236,-0.0268961636159095,-0.272014948065189,-0.976412327627046,-0.240750337930823,1.46294576409794,1.02274623154649,1.20477582861154,-0.787666167941507,-1.29390682896709,0.864885761684149,-0.069978455585978,-0.349635849766301,0.684195698823347
64,-1.81278354005933,-0.830897362389991,0.0341855375132805,0.222600164583573,-0.0342768729397531,0.639335418125544,-0.200944652816591,-0.715590805872447,0.56735576817979,-0.180115966934053,-0.513538555744552,1.29148373168177,-0.332180203087574,0.0960034152124814,-0.26597474413544,-0.318878478699294,0.174957045177081,-0.459690628508612,-0.519162766796842,0.236330406762159,-0.627171897069677,0.399618070529597,-0.426838197997157,-0.492581213426605,1.06511549415223,1.93203293807621,2.42475142722337,-0.606897398607343,-0.467111863123117,0.811530688233375,0.39097518077091,-0.709206166327968,0.533559861130634
65,-1.92364550924239,0.65241095509927,-0.164939246470097,0.172835815850788,-0.0641845720162589,0.276601405326718,-0.0719385978874826,-0.486725597455862,0.776497460923487,-0.128761505539065,-0.289039441588475,0.822366741872718,0.00418762635746758,-0.120452968714557,-0.283973227384378,-0.116042376143469,0.125603017775317,-0.222320536546814,-0.450417388361866,0.406733551893273,-0.372420294099746,-0.416968332362697,-0.201361904368605,-0.391865424372491,0.370182551093798,0.746043965523771,0.287119141654426,-0.773783069356112,0.0402241024842737,0.806317055780235,-0.382351309169116,0.0582416954485325,0.417499051363506
66,-1.58591069239324,-0.240224836268061,0.0828253103154483,0.0539214559303902,-0.103846096243411,0.178303552567086,-0.00446803261662655,-0.012046992502593,0.115532886837166,0.012911679962608,-0.16508584610153,0.271071776757794,-0.0427548663208093,-0.205573700125637,0.103461663943758,0.0246394504593754,0.0994648126154689,-0.0577173939944915,0.00803463954788856,0.226361340558375,-0.101158750105283,-0.130234215229326,0.0941276070923681,-0.0371913111290705,0.307955468926202,0.361377521873828,0.0998043162717368,-0.317373912180576,-0.218217448022033,0.452427015550344,-0.0182756964169078,-0.204555260378086,-0.00299490820251842
67,-1.84431739691927,0.120781802159164,0.0897025371786807,0.575510060380325,-0.15100116081819,0.417298700933717,-0.176861719045858,-0.338543562728841,0.533924865094239,-0.176498357492395,-0.870023184126208,0.916091711166262,-0.311752303363836,0.579659445778084,0.305607903418058,-0.292497090365324,0.225980782967352,-0.472142673695934,-0.591779416529924,0.0866936867185841,-0.219401486860272,-0.0475479265605877,-0.217978627662587,-0.0366936882959894,0.378004061778357,1.69665198990288,-1.4582463234982,-0.00104316165722643,-0.505055032718306,0.421697376815596,-0.166724670619792,-0.576262306579569,-0.152181138255606
68,-2.06898674502667,0.329860378890928,0.0772269863117106,-0.133137630243515,-0.224641357435973,0.594345530370234,0.105136207523949,-0.688692862210152,0.769733895959615,-0.0820725556080328,-0.196814181315601,1.15658408934151,0.0346782926256695,-1.05904938942274,-0.282406884708915,-0.253382479308866,0.160537021088514,-0.123991648249253,-0.648685965453717,0.55776221628893,-0.77702038402662,0.0493965429778035,-0.319314634208794,-0.220429573567009,0.961889006798996,0.847819955962927,1.56278221902534,-0.534059989329514,0.00437845151546402,0.391129639066306,0.458692171580321,-0.429270783695132,0.380529532517845
69,-2.13962235977216,-0.477262121355962,0.0629812051372694,0.449053295290593,-0.194536584845661,0.619063509399406,0.246970215076813,-0.867649462776909,0.930101961373117,-0.151541668783016,-0.460293336837188,1.04067655155817,-0.112410824280232,0.135773161658889,-0.0720384844194372,-0.344357410102991,0.00713012324025063,-0.438367619508244,-0.495084649051951,0.640006640124676,-0.202070936771259,-0.214893872776162,-0.235864716154771,-0.0380660736138726,1.08216271452711,1.66157542719091,2.16341950738849,-0.115220001129931,-0.909337753204614,0.253459399158823,-0.108671062729108,-0.110507688215061,-0.645125476460376
70,-1.80274975678574,-0.455361333782416,0.146746840149516,0.436919543001086,0.195031538802633,0.497192261894977,-0.154756055864955,-0.718385401751646,0.699519141726763,-0.273912914286512,-0.131719698258367,1.22133731751426,-0.208294648501496,-0.708362795018458,-0.0199174541155458,-0.0817624670380539,0.093665500012333,-0.0839705971364206,-1.00443259960468,0.0368020395846088,-0.409890457287409,-0.566319251314491,-0.59890449247301,-0.25316309000734,1.14935657353741,1.88419410238185,0.71479974516391,-0.54192407547516,-0.149164637736543,0.649783917141402,-0.377684307944606,-0.723151842902567,-0.105743140988004
71,-1.92895026922489,-1.25784650224881,0.145835709659165,0.328860702040055,-0.15923740852916,0.41894367220481,-0.0665592072412088,-0.62826389419975,0.630309815744901,-0.0637678565638964,-0.434194662551923,1.03228340645919,-0.263470743939241,-0.1081451847016,-0.558108686243159,-0.182366767521128,0.281774228079323,-0.239646209233171,-0.193099727462503,0.183939034873024,-0.350836721675501,-0.276973247638943,-0.261370726855979,-0.249608669092025,0.977862830665323,1.38367076736931,0.679805257022539,-0.012281471994011,-0.721347824576232,0.506727842474818,-0.0513584741256636,-0.611971290835466,0.27507395189698
72,-1.22674742835196,-0.369004810975613,0.0539490935834963,0.174896518457984,-0.146584657363145,0.0642214009294722,-0.168231058273857,-0.364534720908298,0.558277673890279,-0.109311751362928,-0.423009449509457,0.62661309615152,0.00434492997576981,0.235857754298991,-0.226944312768562,-0.31947698750306,0.136862472020942,-0.226823055600979,-0.60440763132469,-0.147891269611488,-0.139839263568218,-0.397701934369766,-0.396485788209383,-0.474759266808921,0.339977364089033,1.09112095301046,0.686933458901573,-0.259715123495193,-0.263506999738624,1.24921287707096,-0.296786645793086,-0.618820551407115,-0.165951264850762
