bs_replicate,X.Intercept.,Human.population.size.in.1.km.radius.of.site.greater_than_1.000_humans_.urban.,Human.population.size.in.1.km.radius.of.site.less_than_100_humans_.rural.,Human.population.size.in.1.km.radius.of.site.No_humans_observed_in_1_km,labLab_B,Shannon_H_index_cs,Fraction_juv_cs,Fraction_F_cs,Trapping.at.a.cave.or.mine.Yes,Frequency.of.human.visitation.to.the.siteMonthly,Frequency.of.human.visitation.to.the.siteNot_visited_by_humans,Frequency.of.human.visitation.to.the.siteOccasionally,Frequency.of.human.visitation.to.the.siteSeasonal,Frequency.of.human.visitation.to.the.siteWeekly,Frequency.of.human.visitation.to.the.siteYearly,Water.present.at.the.site.Yes,Site.accessibilityEasy,Site.accessibilityModerate,Bat.familyPteropodidae,Bat.familyRhinolophidae,Bat.familyRhinopomatidae,Bat.familyVespertilionidae,AgeJuvenile_.J.,SexMale_.M.,Bat.familyPteropodidae.AgeJuvenile_.J.,Bat.familyRhinolophidae.AgeJuvenile_.J.,Bat.familyRhinopomatidae.AgeJuvenile_.J.,Bat.familyVespertilionidae.AgeJuvenile_.J.,Bat.familyPteropodidae.SexMale_.M.,Bat.familyRhinolophidae.SexMale_.M.,Bat.familyRhinopomatidae.SexMale_.M.,Bat.familyVespertilionidae.SexMale_.M.,AgeJuvenile_.J..SexMale_.M.
803,-2.55781005391564,-0.383455187633034,0.877664564960371,0.602730195072458,0.228990988584337,0.840297257954952,0.113182482237544,-1.11284901527952,0.756474037823343,-0.045620236078519,-0.190380760383261,1.09712603935962,-0.451641737865165,0.204837337820714,-0.762376809095413,-0.160883374262915,0.394629703662049,-0.420497128291972,-0.387883392788703,0.565008549586648,-0.281443937034804,-0.536882620343629,-0.382897159369094,-0.0670486534354311,-0.0457712890400892,1.98838697933459,1.09700260116555,0.761392888280158,-0.930417325201119,0.404965260649151,-0.0170572026240254,-0.278675169684914,-0.338963363869452
804,-1.93353526263719,0.481536415151287,-0.263863854495055,0.322251366866053,-0.0334608668029474,0.737053109171128,0.317458373474727,-0.767487227738339,0.815070648667891,-0.00948624355996374,-0.0498508099794193,1.28363741481257,0.137006825333806,-0.164849858445389,-0.23082113269502,-0.500017630842694,0.128780001428379,-0.215243138428806,-0.501586107609283,0.505898767446593,-0.55435072550848,-0.883061293351568,-0.444999541192283,-0.604255550852254,-0.649232245801114,1.13695481335082,1.56883393496727,0.69730887820765,-1.12570129435406,0.52865683744068,0.543907790380154,0.151590813749308,0.60742090353483
805,-2.38852397203172,0.00532406650738807,-0.0596608445010067,0.2973079468243,-0.107435027514846,0.471710062325604,0.249678415034521,-0.272198400937641,0.630874419080134,0.0449512792078092,-0.290669915990106,1.14587713003497,-0.135488492032463,0.0355833453320958,0.218325989515327,-0.134763828907489,0.0499235207235712,0.0209512227206243,-0.04422001958422,0.200857567679118,-0.191279133786484,-0.647187288796821,-0.191042718433986,-0.13584529299258,-0.646849922664367,1.45219973959257,0.864249689910334,0.513304230388991,-0.991658942365415,0.54885023874689,0.138071547957563,-0.162694068000912,0.154842201791694
806,-2.171347530931,-0.499585864721309,0.263497014395954,0.297709882392696,-0.0010671267649758,0.63692813651282,0.016842153228954,-0.984588306454057,0.874710234319295,-0.0362571719081062,-0.317962494727374,1.35583855320486,0.558610808898437,-0.683229107448648,-0.0781076949122985,-0.290400046221567,0.460199062135279,0.0830362930880715,-0.272677703082968,0.0379214115774369,-0.623022241811977,-0.876476956583932,-0.403880959329197,-0.34124485958674,0.00773630227245024,1.57765712377035,1.42724043512002,1.36068052969223,-0.759086763042094,0.37024386748331,-0.236759334226019,-0.421550295453294,0.107741162414508
807,-2.45669629929052,-0.299430411391331,1.05899621259787,0.788468668842533,0.0836883563534171,0.550787938405589,0.447805445360095,-0.899353014101708,0.767049765319888,-0.113026065069331,-0.59842400681854,1.48437784066261,-0.169822899203213,-0.111137178241287,-0.620654301689011,-0.199969209299705,0.306741339680045,-0.360917146324353,-0.427596032553084,0.468409143749577,-0.406880938994112,-0.811061428365685,-0.803237225304566,-0.0629421001644629,0.101310759268595,1.31622048772259,1.6379853878153,0.465869211148527,-0.291785928750206,0.571928678788124,0.00909609203001188,-1.01221952203183,0.18395142591449
808,-2.93384997240163,0.950459783324091,0.534592907360432,0.274021295494502,0.0285433397835776,0.597664325666549,0.0747536622037517,-0.539467293770045,1.02394349709296,-0.0585527659803961,0.0675628601098232,1.36865303199375,-0.428698593580857,-0.0346439904622791,-0.566813912827739,-0.0668515577279311,0.267975925589412,-0.252880483562781,0.212320759132009,0.690878335056709,-0.585642176286477,-0.4937001931059,-0.210264073183063,0.0203167279294911,-0.645391198576009,1.4169367877046,1.47619465117148,0.547052494208941,-1.03241770245899,0.171459466848992,0.33557125157628,-0.761976114329876,0.106663167877228
809,-2.0525836839892,0.837907848065545,0.408381165583527,0.453890870458985,-0.0512318409834097,0.656065047620657,0.172466894935532,-0.733517507455506,0.904872136578192,-0.107738580916531,-0.154915489205573,0.956112918774731,-0.168206234942268,0.496838304593225,-0.203587572967345,-0.35674396151297,0.353879651300465,-0.367335997660283,-0.338276267783632,0.0949902320619471,-0.134436639180664,-1.14788174029776,-1.23637776388869,-0.493884461401334,-0.496865208700415,2.37381110683938,0.873629551958103,1.53766657982425,-0.270230579491223,0.258160323283638,-0.205405969743825,-0.29830970082062,0.352925495318786
810,-2.13895768075501,0.830309109494683,-0.282681228451595,0.227182150304734,0.115414784264574,0.655969652635365,0.119633032743833,-0.799457470968544,0.896352273620414,-0.118486860491633,0.170880185604958,1.19454422285316,-0.200159189567634,-6.42384149784789e-05,-0.204085621474888,-0.444302679595022,-0.0217043031691296,-0.168465135769183,-0.212985966163093,0.236420837900536,-0.331059311856191,-0.701149073038844,-0.629292964949103,-0.0744691705712201,-0.86812259759869,2.01633257016326,0.335074899221377,1.28191655136446,-0.806924933452684,0.308845694077344,-0.558584614639398,-0.231388028379116,0.267752920647093
811,-2.03368788776858,-0.0637142235949824,0.0940417448383044,-0.136135317485477,-0.0210402796885337,0.574261376134588,0.122313634213977,-0.758104824305074,0.957143204774692,-0.176020366300982,0.0044762625241362,1.62347552346011,0.200043511656363,-0.165667139680676,-0.43332440842484,-0.423052884494624,-0.0757698518431017,-0.29847100445807,-0.253932109951508,0.415604012275983,-0.24937881448427,-0.580218024302818,-0.466284523600108,-0.305958480037206,-0.30859984752463,1.17391851576033,1.42166255118608,0.334351080100746,-0.489795430218694,0.507056892323298,-0.337662605222806,-0.0709501956467205,0.189497082274819
812,-2.28760926116834,0.349978342690916,0.376651300352383,0.260338506122322,-0.0816091601842293,0.859385688383135,0.445161427628812,-1.12950411321798,0.955346446202555,0.0563983306469499,-0.0886161878859247,1.44039731850414,-0.457912178691686,-0.264552352889628,-0.807745622991448,-0.398596018527346,0.194836549451953,-0.433024422371609,0.00882810594227672,0.223197080311608,-0.112865557462603,-0.438664395735826,-0.637317358578237,-0.340029070981086,0.520739156706285,1.76765984538946,1.62572366088898,1.09756639015923,-1.29361963257281,0.930782789246094,-0.120982186669613,-0.57386197625055,0.0971110384512221
813,-2.39161466733385,-0.0991726858628474,0.472961064483599,0.346465242584224,0.0324660327868597,0.569208055558381,0.191230767896673,-0.933028270893305,0.771937185043475,-0.155028415727683,-0.117914810075663,1.51185360144179,-0.0822773927854085,-0.088107551939871,0.224096846746659,-0.210188743012858,0.28819431695097,0.243156808740842,-0.266568064958525,0.222731888835869,-0.295695595817663,-0.577441398882064,-0.504942505233227,-0.196996118643206,-0.5845571703868,1.69819721430635,1.34793669125321,0.257410117544332,-0.535441708351039,0.0285572426001427,-0.421162557695136,-0.539161273544878,0.446271460544041
814,-2.43600759248346,-1.90162559125051,0.135420646320815,0.32173489484636,0.0298508333713016,0.767101925798005,0.15948571171389,-0.900944391436619,0.543565947850496,-0.0950074773022096,0.0625971495724155,1.73727285611883,-0.133825790022776,-0.82033017271785,0.0711305268508236,-0.191604996916792,0.268370954759139,0.214129715304911,0.221078523823558,0.383191303617198,-0.423816154769662,-0.584925053692539,0.0408597944704138,-0.359634179690372,0.201323685262122,1.16335977365518,2.70924301432436,0.777993946358824,-0.566217401881525,0.807567162418575,0.180073176239475,-0.191232102836886,-0.245415512840623
815,-2.58739576661049,0.282749306384415,0.943938079064353,0.379207253813421,0.159868823111934,0.421499138428512,0.00592968003086847,-0.770405891395302,0.798597239149318,-0.135878647269235,-0.324438952555269,1.07401850863682,-0.14408634789239,0.148054411990106,-0.714684014744539,-0.357897805047516,0.294404370277903,-0.512517234608712,-0.26133710440729,0.800715415441727,-0.34024923023334,-0.534942823977976,-0.55340159913113,0.2578820095094,-0.209338919679108,1.08692539847248,1.73567312298968,1.43466987821554,-0.268948793715446,0.28834031827696,0.195166362014197,-1.15076841016021,0.118478293319043
816,-2.62611186088103,1.72879705031869,-0.267813473178215,0.557265100113951,0.0138727862847616,0.538206348483059,-0.145180597931908,-0.59507113870344,1.38032328167757,-0.135193350834148,0.0628123355545178,1.51717725652765,-0.117085085441107,-0.33244501776957,-0.211096746346587,-0.392117642806216,0.150397960526399,-0.353570602416801,-0.769845200617652,0.220522926082141,-0.195958335504508,-0.51271460925522,-0.218176141270922,-0.0946856513748374,-0.582810168616053,2.03416828401308,1.09215196423557,-0.142564697486446,-0.195461559028358,0.859410922859678,-0.21643059922522,-0.73043875201566,-0.102838074076683
817,-2.36288820687689,0.428214994461175,0.173577206979869,0.142523715150646,-0.141096339952692,0.619772932127859,0.267510575705472,-0.651056919437224,0.881475688246322,0.017562431191937,-0.161216812905418,1.19564294057433,-0.133027325147647,-0.103781077502417,-0.431055511691833,-0.243736286345778,0.0354315888904557,-0.301737521554006,0.0251357717655983,0.585689212229764,-0.330944668307261,-0.338992896490892,-0.0289482086685606,-0.136281942904102,-0.437435794260884,0.734825509253381,1.39772074279597,0.693198832517182,-0.377811349644067,0.638061403697492,0.226037294290905,-0.579079089682572,-0.00536859761966216
818,-2.57758968310048,0.203510364095296,0.173719005161949,0.351672659056689,-0.387644292417797,0.617079339153947,0.244408668639564,-0.492535778861939,1.00732561853234,-0.0806114253416746,-0.181260470183838,1.49576148680712,-0.115426516294017,0.234769534733682,0.165513122547934,-0.0785724028860523,0.355850148580606,-0.0921164823478974,0.456226865606441,0.069538116908281,0.128071781332381,-0.841206573828213,-1.11725005441861,-0.180662086674941,-0.017672493738496,2.235054719721,1.20369194755807,1.09202105829767,-0.603928373169717,0.807608829645082,0.449521708315305,-0.391806873424963,0.0546014578327082
819,-2.3834453878548,0.287371992009663,0.419743854139921,0.42299780429424,-0.0087669099178885,0.531325644503048,-0.0331571015097279,-0.80290293798481,0.816095180094255,-0.0543816639977866,-0.603208199104955,1.25397950129431,0.130617592283419,0.0225178132317076,-0.119198965672583,-0.146421883542038,0.529639155489311,-0.0323883455876029,0.265693005327974,0.194080356894355,-0.624775254298518,-1.0849558435955,-0.392190400857333,-0.0508840023194432,-0.0493956938927847,1.36157950717759,0.965572010760568,0.244715304018977,-1.17155676090184,0.77477661269312,0.176143104602388,-0.469520530528612,-0.219534076886345
820,-2.5845694099335,-0.83062191699407,0.220224909735393,0.332641700866235,-0.0330067076697842,0.535326989357239,-0.0659609055808761,-0.646252701104002,0.998652541274884,-0.0261669556180279,-0.295890991018055,1.60570418341621,-0.127950460230898,0.0727620844607385,-0.494166512807369,-0.109371024290776,0.292184409666027,-0.0938638704868106,-0.366501936065732,0.391055635060951,-0.302795331364228,-0.633484488753377,-0.131092068631788,-0.369765707667202,-0.148230556675851,1.40097164562367,1.74827909911775,0.463670557427874,-0.292784520978133,0.545388578803371,-0.19207623402335,-0.0686530418079631,-0.0625127033247241
821,-2.92714723410595,0.436426827808606,0.513434272679418,0.226844947678555,-0.122094217984048,0.596773095837692,0.26016363327181,-0.992825702713341,1.1418877256305,-0.099019952074534,-0.0425140831399043,1.34525229006654,-0.148836471069287,-0.151911736012088,-0.666994266897824,-0.0091391871810303,0.304433154672206,-0.0436898303784102,0.599476424509077,0.472742181126856,-0.615234491608294,-0.61156180630561,-0.391616515102804,-0.0943073981542335,-0.181956839865688,2.06428477043782,1.97917014991646,0.765791038012748,-0.746575875087975,0.360546524639215,0.0692732417636861,-0.212894979262951,-0.222955503038989
822,-2.22485941399553,-0.127853163560421,0.287919841785868,0.296461877078257,0.074256019284562,0.376135093108344,0.0301991280065246,-0.379119988290536,0.586237116189093,-0.0598660577104438,-0.222419905553228,1.14810882897244,-0.0706543079106479,-0.198484582523255,-0.131500051843374,-0.173108350614935,0.125280409270096,-0.119345841276066,-0.28556084208511,0.130066721039061,0.0922925990712738,-0.344566766759768,0.117152458883715,-0.238070696964793,-0.546095175221919,0.825505517559007,0.947570332023427,0.491559494737069,-0.245967300535892,0.690794299924367,-0.0867341241607088,-0.441121930054058,-0.201170217088234
823,-1.96570994475076,-0.609177170786987,0.0507172320237176,0.118331761829873,-0.109335632871759,0.369394349689405,0.0771102577904101,-0.268135783910769,0.300260334531497,-0.0125005565989999,-0.214614863603475,0.786532883279069,0.0121981008146332,0.0411362043007035,0.0807627081463781,-0.0958665956810063,0.0728025136714929,-0.154932841829485,-0.118977528405577,0.35397998694247,-0.0968115077726711,-0.428165410192266,0.25964310436057,-0.0219666150154805,-0.594260354069077,0.71746211662046,-0.717283922809877,0.170449872752962,-0.444452246013618,0.17049763556688,0.0531428328645142,-0.415241620822618,0.144239084178838
824,-2.48900941266667,-0.983868387814247,0.962479827428771,0.81494666198893,0.181523914112677,0.50844592542488,-0.29374077698134,-0.875367591915928,0.973074326677556,-0.232267028290273,-0.33354538386429,0.988921108352424,-0.145736560962096,0.378207589356619,-0.612361710671176,-0.138121663959915,0.580342516406509,-0.536532558969794,0.0599447124685235,0.236616776213258,-0.965216545271176,-1.32641610234837,-0.611975572003296,-0.392476558192905,-0.747684027021246,2.21713469052917,2.86765642392368,1.33624218122762,-1.69875318993879,0.688775612658255,0.402599325003826,-0.172121722853527,-0.162098894219393
825,-1.93706814322019,0.0782988185199049,0.193924150978238,0.197553283865496,-0.053239012547568,0.862908749672007,0.348411780295852,-0.826558200194446,0.856626819641759,-0.00830514317149272,0.0770195520164245,1.34257609204969,-0.0457337336226239,-0.55873106793886,-0.199623653278261,-0.355634654555639,0.117656492323965,-0.310198065008858,-0.181177010003979,0.144316962952524,0.183774181514689,-0.998770783077416,-0.707646177483044,0.0435912448790219,-0.521768711183331,1.73469790661833,-1.44337873882908,1.55681363668377,-0.597502291868036,0.144154879974189,-1.05636937444531,0.0298214424873455,0.020732136080361
826,-2.55148581876484,-0.489819594245552,0.597199213242009,0.566188332310586,0.302254952660303,0.300178337800008,-0.329101288288674,-0.634919635679725,0.713913733726694,-0.148011618206951,-0.674419279474218,1.31998268814856,0.0458693340225044,0.205830360748192,-0.538469764327065,0.0480080685523609,0.604039505497643,-0.157248974348681,-0.172286369801761,0.415580618020906,-0.712113622622086,-1.18123160028985,-0.420948969526595,0.0584075244644797,-0.691239448331357,1.38328933414333,2.06827637361807,0.634397774212352,-0.662564627175096,0.251876957446728,-0.0190772965853677,-0.596181068152856,-0.0231388160381131
827,-2.09992167891491,0.695065734837875,-0.0969971885612435,0.319751585241441,0.0143044212620262,0.674298991964598,0.434389469172296,-0.694042134206793,0.836190144162439,-0.0246056405645809,-0.0762106190636494,1.37794596882241,-0.0860787117269989,-0.0380669793684179,-0.0328201534540578,-0.353466409368486,0.0117236891513257,-0.0890478045990489,-0.088655479528058,0.40472369339397,0.169618807175486,-0.176480852552458,-0.566813728335145,-0.365413989763104,-0.916250389448476,1.23795347274949,0.0335808452874884,0.309225554606537,-0.518850978959333,0.749021400969473,-0.530569196033356,-0.690537023261398,0.274516914354347
828,-2.23561915137148,-1.65877583732897,0.470574032600445,0.152570006891413,-0.116286922600199,0.731751637066599,-0.255842660327115,-0.634047197235575,0.969323233216469,-0.146180922438619,-0.12348677135961,1.26986998355094,0.131070456479418,0.00727675782850521,0.0010385338851708,-0.621127419845631,0.19255598126222,-0.506749992401702,-0.50727774177401,0.262195444808026,-0.509141339111781,-0.540216300972117,0.018670546597542,-0.2595546476936,-1.03605886014523,1.65979140518517,1.97418727768397,1.19222317678202,-0.342941123000406,0.0659593551651174,0.337918784466751,-0.724126126039865,0.0993663881290746
829,-1.95258547081541,-0.940781577525564,0.212155035968959,0.455450857091481,0.0871582571667031,0.674867389654319,0.0423294305463166,-0.597370352054501,0.940028670914489,0.00822922892891038,-0.416884693304084,1.12167165085399,0.448749615292448,-0.0940314623991858,-0.620664871757633,-0.462361647849883,0.0970109500413545,-0.596178304240492,-0.44114703440951,0.443069445236113,-0.306115536083902,-0.707970260354461,-0.191472504048664,-0.268637169191707,-1.19837182753212,1.24890688976149,-0.980541077422036,0.965640713616117,-0.528341968173781,0.644086632518613,-0.363307614503944,-0.464633071960621,-0.210572361849496
830,-2.09169531527756,-0.0199693160181354,0.606770327302477,0.324665263966211,-0.0146721953212889,0.363969821180926,-0.152139282072386,-0.531158978964093,0.748755257977215,-0.216706107473686,-0.350615645798948,1.1935784335235,-0.122720066260191,0.195153735631829,-0.13327832673622,-0.31718260595083,0.235526737705051,-0.385434198337042,-0.66585283048019,0.470809691637325,-0.124448846406985,-1.06252574033671,-0.0150890817419141,-0.21891321925987,-1.19902679908666,0.756628687923926,0.306196436574725,0.847506860753388,-0.0824224952032027,0.365594039652073,-0.281736551263116,0.129243107661503,0.148164930511613
831,-2.15080389576019,-0.0242264759748635,0.219377421334981,0.234001051018679,0.00410739267502064,0.414080360874602,-0.149107215172875,-0.65733510522537,0.950630413997356,-0.17488767923718,-0.454524478026174,1.3072311423581,0.368812777020111,0.0341571182528316,0.251257339716186,-0.257903366909643,0.181113902079109,-0.0235121562154855,-0.1477643464697,0.140252104002438,-0.235278752374036,-0.619283295672999,-0.542524696398992,-0.433030995301863,-0.22433241517568,1.2295402782636,1.16256668357678,1.35494085585573,-1.37520581185782,0.912653861293953,-0.263966225438509,-1.02936830545022,0.485961065881705
832,-1.88594231739985,0.632527117770059,-0.0559907822437419,-0.0862912795583063,-0.0737222584730788,0.694928449315016,-0.0940781759727813,-0.853273806170422,0.859329036645578,0.0695923563917824,-0.292177233652121,1.14007107073186,0.288548508869468,-0.520738709605808,-0.0141684719767214,-0.469181800642563,0.188436454987936,0.0244865667872689,-0.0952848841139104,-0.112814726316174,-0.53554731500616,-1.26897824001189,-0.14340369416548,-0.220484404612546,-0.63364124077168,1.60009948399277,-1.37758157878908,1.41917971760453,-0.881996535810445,0.211215259644637,-0.736266602450111,-0.409756343019549,0.236720645148332
833,-2.62620418088446,-0.262194328038448,0.682577054991666,1.36948590644404,0.363370362491464,0.6340330433046,-0.176806972264187,-0.687582102738522,0.717359084866876,-0.141037556853768,-0.56389104724362,1.03417343744234,-0.372616686682561,0.375969462487999,-0.185750476090725,-0.135978099882682,0.705720809069475,-0.567300882155197,-0.999154221374162,-0.033847519652998,0.0419540849639983,-1.17691165567936,-0.287278594059089,-0.299102180182031,-0.881968598191009,1.83440208685569,0.96766162582666,0.360388835509716,-0.00151085403715995,1.11645678573206,-0.204508366789164,-0.00124673713178604,-0.376030761394473
834,-2.666487181585,0.890825386410673,0.661990526200661,0.743184597237212,0.283121147454898,0.438736055265134,-0.214670321749732,-0.801119394126015,1.07115053645336,-0.266332578062581,-0.60515253226748,1.36629681109471,-0.0600957157967218,0.389723343360633,-0.357872203660103,-0.0067477277941308,0.531848134943099,-0.36754558403786,-0.115990094464429,0.192335245166644,-0.370722048509841,-1.020564194962,-0.537190590201377,-0.539752502794969,-1.03789083801701,1.87157801810607,0.227221991229363,1.37063892761443,-1.01626273864892,0.612250839462149,0.207650529613117,-0.672282369429793,0.439814275678633
835,-2.17058741031663,1.05823181070182,-0.285505903507022,0.0839376449631737,0.00855392734648969,0.569545212761957,-0.0346181923282724,-0.949034518698313,1.03525500626195,-0.104787726138579,-0.145121937084079,1.22612435467233,0.110412717411103,0.0462938600183821,-0.0880348798037126,-0.146188311165664,0.13055490296825,-0.0270853077032182,-0.507940854056432,0.240854788430825,-0.368060657399225,-0.961420389407603,-0.1494403961259,-0.655210334003317,-0.318140264086159,2.1130288978347,0.737272977639122,0.98187213831816,-0.636921189242804,0.526808955856302,-0.413319014470206,-0.0612924912877899,0.116766466803456
836,-2.10456285260534,0.547041766566296,0.400638665518973,0.129663929069134,-0.0618738630578902,0.453163854151786,-0.170337552338907,-0.563263747141607,0.912763913761084,-0.036329367463621,-0.314386852729782,1.39029313862538,-0.157876283275732,-0.292046920138985,-0.433291703040239,-0.486340765836003,0.163140133320437,-0.304631619422747,-0.0941082793576331,0.291347421790917,-0.450949966758281,-0.535666269863615,-0.0295980618439113,-0.00694360243189641,-0.321576504190729,0.789964213015842,0.735874803992717,0.41051944971034,-1.49396087730185,0.450494071233454,-0.136000112988608,-0.992697506960271,0.299294981320131
837,-2.06011074990749,-0.429045200359542,-0.0289467396970028,0.406368398651448,-0.088129450265362,0.442818249358034,0.00961193732567146,-0.313114062538046,0.866245333802012,-0.0358782526735851,-0.0967660447296966,1.05774394377646,0.02635155907791,-0.0306262347098615,0.421076208529085,-0.322552798445675,0.0115850016919004,-0.0622967633936183,-0.402301581113756,0.284168405831334,-0.0133343924311937,-0.441003849057953,-0.249791077652171,-0.202927771664462,-0.704335192635069,1.46153978074908,0.248982732342882,0.162040710613085,-1.16846720401845,0.529964531529382,-0.34910889425724,-0.345644513220507,0.18618931724692
838,-3.01458835851027,0.253736300245154,0.0853594012148717,1.12684157457329,0.0958645502504654,0.579582526069454,0.0255969754356216,-0.505388187399463,1.09373174705042,-0.0520524216929772,-0.341580911257461,0.87036989005825,-0.0957679865240193,0.632910371338905,-0.0833682272907493,-0.0901856148714529,0.376804604780031,-0.454255516113046,-0.108450488118676,0.577586733525877,-0.103183287482113,-0.723643575309016,-0.530635273135175,-0.191572819624497,-0.191621778729079,1.85040597578852,1.5605021846641,0.814802504738916,-0.868041496322365,0.573015512870456,0.116000769382324,-0.16492563876887,0.0630759839336143
839,-3.01838343293008,-0.167485240881203,0.821178631971536,0.580095998536749,0.137883211061683,0.258226066945981,-0.152823362867207,-1.01326758418001,1.00878309612631,-0.608693897990085,-0.144306232708753,1.50247102105188,-0.103006855278841,0.108355806413712,-0.218761581586365,0.0695402611483193,0.472901541279598,-0.122223009868833,0.036553675852182,0.391699778077993,-0.392255760229471,-0.867149373100347,-0.49827627708271,-0.0553152722340267,-0.561383785677862,1.79401298508734,1.01103586935436,0.493223181902309,-0.68500795444538,0.75904020208061,-0.102726710642187,-0.684863050991921,-0.0312195340602734
840,-1.8559351924198,0.109210523816922,-0.157911974361993,0.141204869328365,-0.0715207827957979,0.873060044612374,0.395464657714044,-0.826279810772112,0.980445412908602,0.00726375559237227,0.102653553752123,1.5245598403855,-0.29304143719158,-0.0999588658040524,-0.277384078813686,-0.378305792972277,-0.18382985292444,-0.23822718696519,-0.558943340234759,0.0891749851565782,-0.051362318349016,-0.86006037098927,-0.416218378420282,-0.686646601403248,-0.720088939968906,1.73507438000777,0.991638044085513,0.870959621686841,-0.247581445039454,0.822815935579554,-0.217762136061812,-0.219812384005875,0.373958573537861
841,-2.60999792360585,1.25450587456491,0.651311860116603,0.318225969972745,-0.200728043713078,0.642924968994336,0.316100265463139,-0.777811052964574,1.15432069328668,-0.110529060532402,-0.325704544673917,1.22685624047186,0.0661453320336057,-0.0471099126996676,-0.349292836248888,-0.415735850853175,0.276886865333928,-0.494230564607446,0.140885429980907,0.198444180810496,-0.362342042596849,-0.738035210649914,-0.402555282764261,0.052109124894942,-0.655342130554254,1.66855119854651,0.240290924744124,0.672782509236333,-0.396200422841506,0.165009891419895,0.174590412658627,-0.248116267727313,0.144159437755782
842,-1.96274393056996,-0.699438946937288,0.24988448926322,0.0912985244757893,-0.16888773015108,0.494173518734802,0.395089318992803,-0.502342042859366,0.567278092707193,-0.119266009889059,-0.0546111260054473,1.03832832517791,0.128307247249491,-0.213254325618724,-0.0504975342815912,-0.406265240713625,-0.0543008492168609,-0.153239718547752,-0.276897780402332,0.523923295264877,-0.190343435821784,-0.292208294213157,-0.161581973903217,-0.144349344164935,0.168845532339771,0.684861047037462,1.82203504485646,0.781471436295041,-0.947997965534378,0.524415176766183,0.101712663729845,-0.572052080658038,0.344382791521302
843,-2.46657081762032,-1.43719550184087,0.379025995778318,0.546294420377073,0.019325513956518,0.536688155922043,0.0335920337108203,-0.853139589690322,0.806442399856611,-0.231131665325529,-0.0797124632902613,1.12541823782249,-0.0524911615223591,0.0290216079096814,-0.231406372780979,-0.144748818576113,0.191054076935367,-0.263949749350425,-0.494877896697557,0.449643238600043,-0.317698537543737,-0.629305442401173,-0.0290167405919516,-0.0177575866769629,-0.025153221217011,1.11264954488897,1.74922294830695,0.769341323855203,-0.498607795949228,0.899139180900902,-0.238103968298661,-0.36523837764589,-0.354008217811718
844,-1.89736734381415,-0.793051360440764,-0.0747478308878808,0.154012496599527,-0.0865417496918248,0.970729943223532,0.345241604178929,-0.898109605340133,0.958503723713617,-0.041661260489649,-0.0110450795765181,1.48511238421069,-0.155849412273314,0.199610579627717,-0.0757634123927904,-0.478235010418322,-0.212335045003974,-0.294787754874662,-0.265460114027265,0.229126065733933,-0.221019150917507,-0.59079000335714,-1.30609884546081,-0.404675337059057,-0.564225093333157,2.50998774172432,-0.627357555865291,1.13603616087255,-1.23790568043683,0.480864146265605,-0.319635125848076,0.203126212512036,0.327330565342152
845,-1.68941305838728,0.224775932829647,0.489377863099098,-0.154813749591991,-0.173354606222644,0.836550355700748,0.453227861376774,-1.02304024546123,1.00938814314358,-0.0591083988442978,0.0836754910687398,1.42161720011948,0.324858383070979,-0.376450431532149,-0.834637532248551,-0.463179501963594,0.292568843138726,-0.387176249134751,-0.230682448715328,-0.293125150485721,-0.658925867153717,-1.00347819170616,-0.524103501131595,-0.670477724024557,0.143194532749439,0.790093396584818,2.61837228020891,0.356691374076969,-0.531495929848714,1.00950442732902,0.209255425200758,-0.983156590542544,0.543118612029501
846,-2.5989671384377,1.10657011298922,0.0187492378143684,0.755120489684048,0.12665976493481,0.516316714947794,-0.0908025907964568,-0.514812165470685,0.956145741837626,-0.0491221534271323,-0.463406159304702,0.83330348859405,0.0593442209402307,0.0924224474351204,0.27316395323968,-0.18135765729966,0.289722004062172,-0.21973460959014,-0.206139355291294,0.320312173226971,-0.400473755759555,-0.660671210009669,-0.213735448512682,-0.0912200545321595,-1.39585725715423,1.68045369224776,0.571902169642457,0.854477755107438,-0.610438371587143,0.931088990610351,0.0379842475218785,-0.829021910313781,-0.0851381549501321
847,-2.57861216637247,-0.994764344603014,0.545442884657346,0.514046646677698,-0.0130191731582861,0.509882466538952,0.185202768715861,-0.96817121506187,0.823713989240733,-0.248578445828662,-0.168559162611724,1.42384918721089,-0.0159407191671402,-0.0258164942904861,0.167510776446915,-0.00862887875133203,0.302312506905072,0.237818347185357,0.0571134752369245,0.526778376454589,-0.468672942712164,-0.892533139060068,-0.342260475977303,0.0393393486798626,-1.87965748764737,1.15119035086234,2.19327621187435,1.00547159288056,-1.12131444157477,0.27701866653036,0.0222852687094524,-0.602060404575143,-0.0624529884405933
848,-1.78398336686011,0.0938126677128744,0.234323223943174,0.0149982016945727,0.0280122461935992,0.388775548075899,-0.0450227547644187,-0.350449241604281,0.568675480135375,-0.0808910576404182,-0.0163886311236583,0.992843185127264,0.0314656561559007,-0.178323404916487,0.0638471918931547,-0.310113701688455,-0.0250074235264507,-0.101129810678127,-0.169298024144228,0.326256702481176,-0.118300289987279,-0.425690719432404,-0.029405862569065,-0.195090004912537,-0.441922704735428,1.08397606855521,0.097931540659019,0.516736249124617,-0.686271019383321,0.397240914326206,-0.172819235225269,-0.380790425571303,2.86962179533309e-05
